Layer,SYS_LOC_CODE,SAMPLE_DATE,CAS_RN,CHEMICAL_NAME,RESULT,REPORT_RESULT_UNIT,DETECT_FLAG,LAB_QUALIFIERS,X_COORD,Y_COORD
UQ32020,W-95,2020-10-26 0:48,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022553.46,744375.66
UQ32020,W-92,2020-10-26 8:40,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023714.92,744382.47
UQ32020,W-94,2020-10-26 9:57,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2021983.56,744728.03
UQ32020,W-3A,2020-10-26 13:35,TOTAL-U,Total Uranium Isotopes,0.0839,ug/L,Y,J,2023926.29,744340.23
UQ32020,W-4,2020-10-27 8:22,TOTAL-U,Total Uranium Isotopes,0.167,ug/L,Y,J,2023959.57,744343.67
UQ32020,W-25,2020-10-27 9:26,TOTAL-U,Total Uranium Isotopes,0.0826,ug/L,Y,J,2022728.99,742114.33
UQ32020,W-97,2020-10-27 10:08,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024547.76,744244.05
UQ32020,W-96,2020-10-27 10:55,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024643.81,743746.78
UQ32021,W-116,2021-08-03 9:16,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023433.25,746778.95
UQ32021,W-115,2021-08-03 9:40,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023435.8,746784.3
UQ32021,W-126,2021-08-03 13:17,TOTAL-U,Total Uranium Isotopes,0.222,ug/L,Y,,2024650.41,743747.34
UQ32021,W-124,2021-08-03 15:04,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024882.9,744153.42
UQ32021,W-4R,2021-08-04 9:24,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023932.04,744339.08
UQ32021,W-119,2021-08-04 10:52,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023805.69,746515.76
UQ32021,W-122,2021-08-05 10:50,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024559.81,746087.76
UQ32021,W-114,2021-08-05 11:17,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024001.48,746806.04
UQ32021,W-32,2021-10-05 11:53,TOTAL-U,Total Uranium Isotopes,0.153,ug/L,Y,J,2023919.81,744742.1
UQ32021,W-123,2021-10-05 12:02,TOTAL-U,Total Uranium Isotopes,1.61,ug/L,Y,,2024283.69,744647.8
UQ32021,W-10,2021-10-05 13:19,TOTAL-U,Total Uranium Isotopes,0.138,ug/L,Y,J,2023659.9,744897.85
UQ32021,W-7A,2021-10-05 13:51,TOTAL-U,Total Uranium Isotopes,0.558,ug/L,Y,,2023872.22,744907.43
UQ32021,W-77,2021-10-06 10:45,TOTAL-U,Total Uranium Isotopes,133,ug/L,Y,,2024346.11,745158.93
UQ32021,W-28,2021-10-06 11:58,TOTAL-U,Total Uranium Isotopes,2.08,ug/L,Y,,2024317.41,745121.78
UQ32021,W-78,2021-10-06 13:00,TOTAL-U,Total Uranium Isotopes,0.186,ug/L,Y,J,2024371.03,745117.75
UQ32021,W-79,2021-10-06 14:12,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024450.27,745200.4
UQ32021,W-84,2021-10-07 9:04,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024721.5,745177.25
UQ32021,W-82,2021-10-07 9:54,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024594.17,744895.93
UQ32021,W-83,2021-10-07 11:09,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024667.49,744975.06
UQ32021,W-81,2021-10-07 11:44,TOTAL-U,Total Uranium Isotopes,1.42,ug/L,Y,,2024469.85,744938.6
UQ32021,W-76,2021-10-07 13:05,TOTAL-U,Total Uranium Isotopes,3.23,ug/L,Y,,2024223.52,745181.19
UQ32021,W-80,2021-10-07 13:31,TOTAL-U,Total Uranium Isotopes,0.106,ug/L,Y,J,2024414.69,745024.39
UQ32021,W-57,2021-10-07 14:39,TOTAL-U,Total Uranium Isotopes,0.0988,ug/L,Y,J,2024190.79,745307.43
UQ32021,W-29,2021-10-08 9:02,TOTAL-U,Total Uranium Isotopes,1.05,ug/L,Y,,2024101.64,745182.77
UQ32021,W-22,2021-10-08 9:34,TOTAL-U,Total Uranium Isotopes,0.807,ug/L,Y,,2024116.4,744960.92
UQ32021,W-102,2021-10-08 10:39,TOTAL-U,Total Uranium Isotopes,1.81,ug/L,Y,,2024124.44,745090.12
UQ32021,W-18R,2021-10-08 11:50,TOTAL-U,Total Uranium Isotopes,2.72,ug/L,Y,,2023939.25,745012.69
UQ32021,W-30,2021-10-08 12:53,TOTAL-U,Total Uranium Isotopes,9.03,ug/L,Y,,2024150.84,745095.16
UQ32021,W-73,2021-10-08 13:30,TOTAL-U,Total Uranium Isotopes,0.133,ug/L,Y,J,2024166.25,745339.31
UQ32021,W-58,2021-10-11 9:11,TOTAL-U,Total Uranium Isotopes,0.998,ug/L,Y,,2024176.33,745254.09
UQ32021,W-59,2021-10-11 11:18,TOTAL-U,Total Uranium Isotopes,9.95,ug/L,Y,,2024165.88,745219.37
UQ32021,W-55,2021-10-11 12:16,TOTAL-U,Total Uranium Isotopes,121,ug/L,Y,,2024214,745397.65
UQ32021,W-56,2021-10-11 14:18,TOTAL-U,Total Uranium Isotopes,143,ug/L,Y,,2024203.75,745351.31
UQ32021,W-75,2021-10-12 8:51,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024064.76,745317.23
UQ32021,W-40,2021-10-12 9:18,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024112.48,745646.53
UQ32021,W-74,2021-10-12 9:49,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024067.17,745325.13
UQ32021,W-72,2021-10-12 11:33,TOTAL-U,Total Uranium Isotopes,0.266,ug/L,Y,,2024162.69,745450.25
UQ32021,W-54,2021-10-12 12:49,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024229.98,745442.55
UQ32021,W-17,2021-10-12 12:56,TOTAL-U,Total Uranium Isotopes,0.122,ug/L,Y,J,2023785.38,745055.22
UQ32021,W-53,2021-10-12 14:26,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024247.56,745496
UQ32021,W-36,2021-10-13 9:55,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024573.17,746084.83
UQ32021,W-122,2021-10-13 10:56,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024559.81,746087.76
UQ32021,W-87,2021-10-13 12:25,TOTAL-U,Total Uranium Isotopes,0.445,ug/L,Y,,2024385.81,745952.76
UQ32021,W-52,2021-10-13 13:55,TOTAL-U,Total Uranium Isotopes,0.0922,ug/L,Y,J,2024260.17,745542.36
UQ32021,W-51,2021-10-13 14:50,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024270.83,745583.86
UQ32021,W-RW1,2021-10-14 9:44,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024255.52,745689.84
UQ32021,W-115,2021-10-14 10:24,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023435.8,746784.3
UQ32021,W-45,2021-10-14 11:09,TOTAL-U,Total Uranium Isotopes,0.473,ug/L,Y,,2024296.1,745644.03
UQ32021,W-116,2021-10-14 11:59,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023433.25,746778.95
UQ32021,W-118,2021-10-14 13:00,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023241.08,746437.24
UQ32021,W-35,2021-10-14 13:21,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024227.93,745716.7
UQ32021,W-117,2021-10-14 14:25,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023237.7,746432.66
UQ32021,W-33,2021-10-14 14:49,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023548.66,745402.99
UQ32021,W-120,2021-10-15 9:04,TOTAL-U,Total Uranium Isotopes,0.623,ug/L,Y,,2024014.35,745967.14
UQ32021,W-113,2021-10-15 9:12,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024004.27,746811.2
UQ32021,W-114,2021-10-15 10:36,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024001.48,746806.04
UQ32021,W-60,2021-10-15 11:31,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023286.81,745835.58
UQ32021,W-61,2021-10-15 12:46,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023288.26,745829.26
UQ32021,W-99,2021-10-15 13:00,TOTAL-U,Total Uranium Isotopes,0.243,ug/L,Y,,2023640.54,745123.51
UQ32021,W-119,2021-10-18 8:58,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023805.69,746515.76
UQ32021,W-65,2021-10-18 9:36,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024027.45,745693.7
UQ32021,W-23R,2021-10-18 10:29,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024851.26,744674.74
UQ32021,W-66,2021-10-18 10:38,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024027.17,745687.82
UQ32021,W-67,2021-10-18 11:24,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024485.79,744459.59
UQ32021,W-39,2021-10-18 12:03,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023656.67,745587.41
UQ32021,W-103,2021-10-18 12:22,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024483.13,744466.69
UQ32021,W-43,2021-10-18 13:02,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023600.12,745904.31
UQ32021,W-14,2021-10-18 13:30,TOTAL-U,Total Uranium Isotopes,0.221,ug/L,Y,,2024478.65,744603.2
UQ32021,W-44,2021-10-18 14:19,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022950.11,745579.89
UQ32021,W-106,2021-10-18 14:33,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023371.32,744431.55
UQ32021,W-64,2021-10-19 8:54,TOTAL-U,Total Uranium Isotopes,0.0877,ug/L,Y,J,2023511.33,744643.8
UQ32021,W-68,2021-10-19 9:13,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022496.22,745329.25
UQ32021,W-62,2021-10-19 10:24,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022726.08,745485.46
UQ32021,W-15,2021-10-19 10:54,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023716.79,744663.42
UQ32021,W-26,2021-10-19 11:53,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023417.69,744855.29
UQ32021,W-16,2021-10-19 12:18,TOTAL-U,Total Uranium Isotopes,0.077,ug/L,Y,J,2024060.26,744602.32
UQ32021,W-63,2021-10-19 13:23,TOTAL-U,Total Uranium Isotopes,1.55,ug/L,Y,,2023019.42,745098.13
UQ32021,W-48,2021-10-19 13:35,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023290.44,744913.22
UQ32021,W-98,2021-10-19 14:51,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022894.54,745190.42
UQ32021,W-42,2021-10-20 9:17,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023203.32,745072.35
UQ32021,W-90,2021-10-20 11:27,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022011.55,745981.12
UQ32021,W-91,2021-10-20 12:20,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022016.77,745976.36
UQ32021,W-19B,2021-10-20 13:53,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022552.95,746172.68
UQ32021,W-46,2021-10-21 9:03,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023494.46,745154.59
UQ32021,W-41R,2021-10-21 9:06,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023252.59,745372.89
UQ32021,W-RW2,2021-10-21 10:03,TOTAL-U,Total Uranium Isotopes,0.0739,ug/L,Y,J,2023458.22,745325.15
UQ32021,W-88,2021-10-21 11:12,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022883.96,746574.77
UQ32021,W-70,2021-10-21 11:27,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2026062.87,745719.22
UQ32021,W-89,2021-10-21 12:08,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022888.25,746583.34
UQ32021,W-69,2021-10-21 12:23,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2026064.29,745726.92
UQ32021,W-24,2021-10-21 14:13,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2027344.76,746742.56
UQ32021,W-86,2021-10-22 9:23,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2025100.8,745082.29
UQ32021,W-92,2021-10-22 12:01,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023714.92,744382.47
UQ32021,W-4R,2021-10-25 9:03,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023932.04,744339.08
UQ32021,W-105,2021-10-25 11:26,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024138,743843.47
UQ32021,W-104,2021-10-25 11:46,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024875.51,744154.72
UQ32021,W-125,2021-10-25 12:15,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024142.28,743837.31
UQ32021,W-124,2021-10-25 12:55,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024882.9,744153.42
UQ32021,W-108,2021-10-25 13:20,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023295.23,743611.35
UQ32021,W-97,2021-10-25 13:50,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024547.76,744244.05
UQ32021,W-112,2021-10-26 9:30,TOTAL-U,Total Uranium Isotopes,0.137,ug/L,Y,J,2022027.51,744101.62
UQ32021,W-109,2021-10-26 9:57,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022981.06,743731.82
UQ32021,W-94,2021-10-26 10:24,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2021983.56,744728.03
UQ32021,W-20,2021-10-26 11:03,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022975.38,743739.63
UQ32021,W-95,2021-10-26 11:13,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022553.46,744375.66
UQ32021,W-25,2021-10-26 12:09,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022728.99,742114.33
UQ32021,W-107,2021-10-26 12:55,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023252.18,744034.11
UQ32021,W-110,2021-10-26 13:23,TOTAL-U,Total Uranium Isotopes,0.0693,ug/L,Y,J,2022508.26,744051.95
UQ12022,W-123,2022-04-04 10:52,TOTAL-U,Total Uranium Isotopes,1.37,ug/L,Y,,2024283.69,744647.8
UQ12022,W-11,2022-04-04 11:54,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023914.56,744743.05
UQ12022,W-7A,2022-04-04 14:02,TOTAL-U,Total Uranium Isotopes,0.55,ug/L,Y,,2023872.22,744907.43
UQ12022,W-10,2022-04-04 15:07,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023659.9,744897.85
UQ12022,W-22,2022-04-04 15:22,TOTAL-U,Total Uranium Isotopes,0.662,ug/L,Y,,2024116.4,744960.92
UQ12022,W-79,2022-04-05 9:22,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024450.27,745200.4
UQ12022,W-77,2022-04-05 9:53,TOTAL-U,Total Uranium Isotopes,144,ug/L,Y,,2024346.11,745158.93
UQ12022,W-80,2022-04-05 10:31,TOTAL-U,Total Uranium Isotopes,0.114,ug/L,Y,J,2024414.69,745024.39
UQ12022,W-78,2022-04-05 11:07,TOTAL-U,Total Uranium Isotopes,0.18,ug/L,Y,J,2024371.03,745117.75
UQ12022,W-76,2022-04-05 11:48,TOTAL-U,Total Uranium Isotopes,3.14,ug/L,Y,,2024223.52,745181.19
UQ12022,W-28,2022-04-05 12:11,TOTAL-U,Total Uranium Isotopes,0.697,ug/L,Y,,2024317.41,745121.78
UQ12022,W-84,2022-04-06 8:34,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024721.5,745177.25
UQ12022,W-83,2022-04-06 9:42,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024667.49,744975.06
UQ12022,W-82,2022-04-06 11:11,TOTAL-U,Total Uranium Isotopes,0.254,ug/L,Y,,2024594.17,744895.93
UQ12022,W-29,2022-04-06 12:46,TOTAL-U,Total Uranium Isotopes,0.639,ug/L,Y,,2024101.64,745182.77
UQ12022,W-81,2022-04-06 12:47,TOTAL-U,Total Uranium Isotopes,0.972,ug/L,Y,,2024469.85,744938.6
UQ12022,W-59,2022-04-06 14:08,TOTAL-U,Total Uranium Isotopes,4.12,ug/L,Y,,2024165.88,745219.37
UQ12022,W-17,2022-04-07 9:52,TOTAL-U,Total Uranium Isotopes,0.314,ug/L,Y,,2023785.38,745055.22
UQ12022,W-18R,2022-04-07 10:55,TOTAL-U,Total Uranium Isotopes,2.33,ug/L,Y,,2023939.25,745012.69
UQ12022,W-58,2022-04-07 11:22,TOTAL-U,Total Uranium Isotopes,0.798,ug/L,Y,,2024176.33,745254.09
UQ12022,W-57,2022-04-07 12:35,TOTAL-U,Total Uranium Isotopes,0.0809,ug/L,Y,J,2024190.79,745307.43
UQ12022,W-102,2022-04-07 13:20,TOTAL-U,Total Uranium Isotopes,1.89,ug/L,Y,,2024124.44,745090.12
UQ12022,W-73,2022-04-07 13:33,TOTAL-U,Total Uranium Isotopes,0.174,ug/L,Y,J,2024166.25,745339.31
UQ12022,W-30,2022-04-07 14:20,TOTAL-U,Total Uranium Isotopes,8.06,ug/L,Y,,2024150.84,745095.16
UQ12022,W-56,2022-04-07 14:55,TOTAL-U,Total Uranium Isotopes,178,ug/L,Y,,2024203.75,745351.31
UQ12022,W-74,2022-04-08 8:42,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024067.17,745325.13
UQ12022,W-55,2022-04-08 9:10,TOTAL-U,Total Uranium Isotopes,120,ug/L,Y,,2024214,745397.65
UQ12022,W-75,2022-04-08 9:47,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024064.76,745317.23
UQ12022,W-54,2022-04-08 11:32,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024229.98,745442.55
UQ12022,W-72,2022-04-08 11:37,TOTAL-U,Total Uranium Isotopes,1.51,ug/L,Y,,2024162.69,745450.25
UQ12022,W-53,2022-04-08 12:44,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024247.56,745496
UQ12022,W-87,2022-04-11 9:29,TOTAL-U,Total Uranium Isotopes,0.611,ug/L,Y,,2024385.81,745952.76
UQ12022,W-122,2022-04-11 10:51,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024559.81,746087.76
UQ12022,W-50,2022-04-11 11:47,TOTAL-U,Total Uranium Isotopes,0.184,ug/L,Y,J,2024107.4,745637.22
UQ12022,W-36,2022-04-11 11:57,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024573.17,746084.83
UQ12022,W-35,2022-04-11 13:18,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024227.93,745716.7
UQ12022,W-52,2022-04-11 14:08,TOTAL-U,Total Uranium Isotopes,0.299,ug/L,Y,,2024260.17,745542.36
UQ12022,W-51,2022-04-11 14:25,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024270.83,745583.86
UQ12022,W-116,2022-04-12 8:35,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023433.25,746778.95
UQ12022,W-RW1,2022-04-12 9:02,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024255.52,745689.84
UQ12022,W-115,2022-04-12 9:26,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023435.8,746784.3
UQ12022,W-117,2022-04-12 10:26,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023237.7,746432.66
UQ12022,W-45,2022-04-12 10:37,TOTAL-U,Total Uranium Isotopes,1.23,ug/L,Y,,2024296.1,745644.03
UQ12022,W-118,2022-04-12 11:58,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023241.08,746437.24
UQ12022,W-114,2022-04-12 12:53,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024001.48,746806.04
UQ12022,W-119,2022-04-12 12:56,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023805.69,746515.76
UQ12022,W-121,2022-04-13 8:27,TOTAL-U,Total Uranium Isotopes,0,ug/L,Y,,2024008.09,745966.73
UQ12022,W-120,2022-04-13 9:26,TOTAL-U,Total Uranium Isotopes,0,ug/L,Y,,2024014.35,745967.14
UQ12022,W-60,2022-04-13 11:17,TOTAL-U,Total Uranium Isotopes,0,ug/L,Y,,2023286.81,745835.58
UQ12022,W-61,2022-04-13 12:16,TOTAL-U,Total Uranium Isotopes,0,ug/L,Y,,2023288.26,745829.26
UQ12022,W-23R,2022-04-13 13:46,TOTAL-U,Total Uranium Isotopes,0,ug/L,Y,,2024851.26,744674.74
UQ12022,W-33,2022-04-13 14:00,TOTAL-U,Total Uranium Isotopes,0,ug/L,Y,,2023548.66,745402.99
UQ12022,W-67,2022-04-14 8:32,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024485.79,744459.59
UQ12022,W-65,2022-04-14 8:55,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024027.45,745693.7
UQ12022,W-103,2022-04-14 9:24,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024483.13,744466.69
UQ12022,W-15,2022-04-14 10:23,TOTAL-U,Total Uranium Isotopes,0,ug/L,Y,,2023716.79,744663.42
UQ12022,W-39,2022-04-14 10:38,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023656.67,745587.41
UQ12022,W-106,2022-04-14 11:21,TOTAL-U,Total Uranium Isotopes,0.103,ug/L,Y,J,2023371.32,744431.55
UQ12022,W-43,2022-04-14 11:39,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023600.12,745904.31
UQ12022,W-14,2022-04-14 12:28,TOTAL-U,Total Uranium Isotopes,0,ug/L,Y,,2024478.65,744603.2
UQ12022,W-RW2,2022-04-14 12:45,TOTAL-U,Total Uranium Isotopes,0,ug/L,Y,,2023458.22,745325.15
UQ12022,W-41R,2022-04-15 9:38,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023252.59,745372.89
UQ12022,W-99,2022-04-15 9:46,TOTAL-U,Total Uranium Isotopes,0.35,ug/L,Y,,2023640.54,745123.51
UQ12022,W-88,2022-04-15 10:49,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022883.96,746574.77
UQ12022,W-63,2022-04-15 11:06,TOTAL-U,Total Uranium Isotopes,1.72,ug/L,Y,,2023019.42,745098.13
UQ12022,W-89,2022-04-15 11:57,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022888.25,746583.34
UQ12022,W-46,2022-04-15 12:13,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023494.46,745154.59
UQ12022,W-44,2022-04-15 13:04,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022950.11,745579.89
UQ12022,W-49,2022-04-18 11:19,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023192.63,745073.23
UQ12022,W-62,2022-04-18 11:29,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022726.08,745485.46
UQ12022,W-90,2022-04-18 13:10,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022011.55,745981.12
UQ12022,W-42,2022-04-18 13:12,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023203.32,745072.35
UQ12022,W-91,2022-04-18 14:17,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022016.77,745976.36
UQ12022,W-98,2022-04-18 14:32,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022894.54,745190.42
UQ12022,W-68,2022-04-19 8:54,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022496.22,745329.25
UQ12022,W-64,2022-04-19 8:57,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023511.33,744643.8
UQ12022,W-47,2022-04-19 9:45,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023515.87,744633.77
UQ12022,W-19B,2022-04-19 10:21,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022552.95,746172.68
UQ12022,W-16,2022-04-19 11:15,TOTAL-U,Total Uranium Isotopes,0.0691,ug/L,Y,J,2024060.26,744602.32
UQ12022,W-69,2022-04-19 11:48,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2026064.29,745726.92
UQ12022,W-26,2022-04-19 12:30,TOTAL-U,Total Uranium Isotopes,0.0691,ug/L,Y,J,2023417.69,744855.29
UQ12022,W-70,2022-04-19 12:40,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2026062.87,745719.22
UQ12022,W-48,2022-04-19 13:38,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023290.44,744913.22
UQ12022,W-112,2022-04-20 8:42,TOTAL-U,Total Uranium Isotopes,0.0673,ug/L,Y,J,2022027.51,744101.62
UQ12022,W-95,2022-04-20 9:50,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022553.46,744375.66
UQ12022,W-107,2022-04-20 11:45,TOTAL-U,Total Uranium Isotopes,0.0931,ug/L,Y,J,2023252.18,744034.11
UQ12022,W-24,2022-04-20 12:28,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2027344.76,746742.56
UQ12022,W-94,2022-04-20 12:46,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2021983.56,744728.03
UQ12022,W-110,2022-04-20 13:50,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2022508.26,744051.95
UQ12022,W-97,2022-04-20 13:50,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024547.76,744244.05
UQ12022,W-105,2022-04-21 9:10,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024138,743843.47
UQ12022,W-96,2022-04-21 9:10,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024643.81,743746.78
UQ12022,W-92,2022-04-21 10:00,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023714.92,744382.47
UQ12022,W-126,2022-04-21 10:12,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024650.41,743747.34
UQ12022,W-124,2022-04-21 11:28,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024882.9,744153.42
UQ12022,W-27,2022-04-21 11:36,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2023708.23,744383.9
UQ12022,W-104,2022-04-21 12:18,TOTAL-U,Total Uranium Isotopes,0.2,ug/L,N,U,2024875.51,744154.72
