FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLEDATE,SAMPLETIME,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,TASK_CODE_2,PARENT_SAMPLE_CODE,FIELD_SDG,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORT_METHOD_DETECTION_LIMIT,REPORT_REPORTING_LIMIT,REPORT_QUANTITATION_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,REJECT_FLAG,DEPTH_INTERVAL,J_STATUS,J_STATUS_FLAG,RAD_U_FLAG,REPORT_RAD_VALUE,REPORT_RAD_TEXT,DETECTED,DETECTED_FLAG
360,CFFF,W-74,W-074,1593784,W-74-2023-Q2,,4/13/2023,13 Apr 2023,11:38,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-006,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD13050,,1,1686739,79-01-6,Trichloroethene,Y,2.4,2.4,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,,1.0,0.40,1.0,ug/L,,2.4,2.4,ug/L,TRG,2024067.17,745325.13,,,,,,N,,,,,2.4,2.4,,x
360,CFFF,W-75,W-075,1593785,W-75-2023-Q2,,4/13/2023,13 Apr 2023,10:53,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-005,WG,SHEALY,E300.0,4/19/2023,NA,N,INITIAL,,,,YD13050,,1,1686740,16984-48-8,Fluoride,N,< 0.10,0.1,mg/L,0.10,0.025,0.10,0.10,YES,N,,,U,0.10,0.025,0.10,mg/L,,,,mg/L,TRG,2024064.76,745317.23,,,,,,N,,,,,0.1,< 0.10,,
360,CFFF,W-75,W-075,1593785,W-75-2023-Q2,,4/13/2023,13 Apr 2023,10:53,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-005,WG,SHEALY,E353.2,4/14/2023,NA,N,INITIAL,,,,YD13050,,1,1686741,NO3-N,Nitrate as N,,0.56,0.56,mg/L,0.020,0.010,0.020,0.020,YES,Y,,,,0.020,0.010,0.020,mg/L,,0.56,0.56,mg/L,TRG,2024064.76,745317.23,,,,,,N,,,,,0.56,0.56,,x
360,CFFF,W-75,W-075,1593785,W-75-2023-Q2,,4/13/2023,13 Apr 2023,10:53,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-005,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD13050,,1,1686742,127-18-4,Tetrachloroethene,Y,0.40,0.4,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,J,1.0,0.40,1.0,ug/L,,0.40,0.4,ug/L,TRG,2024064.76,745317.23,,,,,,N,,,J,,0.4,0.40,,x
360,CFFF,W-75,W-075,1593785,W-75-2023-Q2,,4/13/2023,13 Apr 2023,10:53,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-005,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD13050,,1,1686742,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024064.76,745317.23,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-75,W-075,1593785,W-75-2023-Q2,,4/13/2023,13 Apr 2023,10:53,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-005,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD13050,,1,1686742,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,LU,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024064.76,745317.23,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-75,W-075,1593785,W-75-2023-Q2,,4/13/2023,13 Apr 2023,10:53,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-005,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD13050,,1,1686742,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024064.76,745317.23,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-RW1,W-001R,1594495,W-RW1-2023-Q2,,4/13/2023,13 Apr 2023,08:57,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-003,WG,SHEALY,E300.0,4/19/2023,NA,N,INITIAL,,,,YD13050,,1,1686743,16984-48-8,Fluoride,N,< 0.10,0.1,mg/L,0.10,0.025,0.10,0.10,YES,N,,,U,0.10,0.025,0.10,mg/L,,,,mg/L,TRG,2024255.52,745689.84,,,,,,N,,,,,0.1,< 0.10,,
360,CFFF,W-RW1,W-001R,1594495,W-RW1-2023-Q2,,4/13/2023,13 Apr 2023,08:57,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-003,WG,SHEALY,E353.2,4/14/2023,NA,N,INITIAL,,,,YD13050,,2,1686744,NO3-N,Nitrate as N,,2.7,2.7,mg/L,0.040,0.020,0.040,0.040,YES,Y,,,S,0.040,0.020,0.040,mg/L,,2.7,2.7,mg/L,TRG,2024255.52,745689.84,,,,,,N,,,,,2.7,2.7,,x
360,CFFF,W-RW1,W-001R,1594495,W-RW1-2023-Q2,,4/13/2023,13 Apr 2023,08:57,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-003,WG,SHEALY,SW8260D,4/24/2023,NA,N,INITIAL,,,,YD13050,,1,1686745,127-18-4,Tetrachloroethene,Y,1.6,1.6,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,,1.0,0.40,1.0,ug/L,,1.6,1.6,ug/L,TRG,2024255.52,745689.84,,,,,,N,,,,,1.6,1.6,,x
360,CFFF,W-RW1,W-001R,1594495,W-RW1-2023-Q2,,4/13/2023,13 Apr 2023,08:57,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-003,WG,SHEALY,SW8260D,4/24/2023,NA,N,INITIAL,,,,YD13050,,1,1686745,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024255.52,745689.84,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-RW1,W-001R,1594495,W-RW1-2023-Q2,,4/13/2023,13 Apr 2023,08:57,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-003,WG,SHEALY,SW8260D,4/24/2023,NA,N,INITIAL,,,,YD13050,,1,1686745,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024255.52,745689.84,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-RW1,W-001R,1594495,W-RW1-2023-Q2,,4/13/2023,13 Apr 2023,08:57,N,,,,WG,2023-Q2-GW,,,YD13050,LB,YD13050-003,WG,SHEALY,SW8260D,4/24/2023,NA,N,INITIAL,,,,YD13050,,1,1686745,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024255.52,745689.84,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-119,W-119,1603114,W-119-2023-Q2,,4/14/2023,14 Apr 2023,08:22,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-001,WG,SHEALY,E300.0,4/20/2023,NA,N,INITIAL,,,,YD14034,,1,1686798,16984-48-8,Fluoride,N,< 0.10,0.1,mg/L,0.10,0.025,0.10,0.10,YES,N,,,U,0.10,0.025,0.10,mg/L,,,,mg/L,TRG,2023805.69,746515.76,,,,,,N,,,,,0.1,< 0.10,,
360,CFFF,W-119,W-119,1603114,W-119-2023-Q2,,4/14/2023,14 Apr 2023,08:22,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-001,WG,SHEALY,E353.2,4/14/2023,NA,N,INITIAL,,,,YD14034,,1,1686799,NO3-N,Nitrate as N,,1.5,1.5,mg/L,0.020,0.010,0.020,0.020,YES,Y,,,,0.020,0.010,0.020,mg/L,,1.5,1.5,mg/L,TRG,2023805.69,746515.76,,,,,,N,,,,,1.5,1.5,,x
360,CFFF,W-119,W-119,1603114,W-119-2023-Q2,,4/14/2023,14 Apr 2023,08:22,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-001,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686800,127-18-4,Tetrachloroethene,Y,53,53,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,,1.0,0.40,1.0,ug/L,,53,53,ug/L,TRG,2023805.69,746515.76,,,,,,N,,,,,53,53,,x
360,CFFF,W-119,W-119,1603114,W-119-2023-Q2,,4/14/2023,14 Apr 2023,08:22,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-001,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686800,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023805.69,746515.76,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-119,W-119,1603114,W-119-2023-Q2,,4/14/2023,14 Apr 2023,08:22,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-001,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686800,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023805.69,746515.76,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-119,W-119,1603114,W-119-2023-Q2,,4/14/2023,14 Apr 2023,08:22,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-001,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686800,79-01-6,Trichloroethene,Y,2.6,2.6,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,,1.0,0.40,1.0,ug/L,,2.6,2.6,ug/L,TRG,2023805.69,746515.76,,,,,,N,,,,,2.6,2.6,,x
360,CFFF,W-33,W-033,1603115,W-33-2023-Q2,,4/14/2023,14 Apr 2023,09:12,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-005,WG,SHEALY,E300.0,4/21/2023,NA,N,INITIAL,,,,YD14034,,1,1686801,16984-48-8,Fluoride,N,0.17,0.17,mg/L,0.10,0.025,0.10,0.10,YES,Y,,,,0.10,0.025,0.10,mg/L,,0.17,0.17,mg/L,TRG,2023548.66,745402.99,,,,,,N,,,,,0.17,0.17,,x
360,CFFF,W-33,W-033,1603115,W-33-2023-Q2,,4/14/2023,14 Apr 2023,09:12,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-005,WG,SHEALY,E353.2,4/14/2023,NA,N,INITIAL,,,,YD14034,,5,1686802,NO3-N,Nitrate as N,,6.6,6.6,mg/L,0.10,0.050,0.10,0.10,YES,Y,,,,0.10,0.050,0.10,mg/L,,6.6,6.6,mg/L,TRG,2023548.66,745402.99,,,,,,N,,,,,6.6,6.6,,x
360,CFFF,W-33,W-033,1603115,W-33-2023-Q2,,4/14/2023,14 Apr 2023,09:12,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-005,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686803,156-59-2,"cis-1,2-Dichloroethene",Y,1.3,1.3,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,,1.0,0.40,1.0,ug/L,,1.3,1.3,ug/L,TRG,2023548.66,745402.99,,,,,,N,,,,,1.3,1.3,,x
360,CFFF,W-33,W-033,1603115,W-33-2023-Q2,,4/14/2023,14 Apr 2023,09:12,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-005,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686803,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023548.66,745402.99,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-33,W-033,1603115,W-33-2023-Q2,,4/14/2023,14 Apr 2023,09:12,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-005,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686803,79-01-6,Trichloroethene,Y,23,23,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,,1.0,0.40,1.0,ug/L,,23,23,ug/L,TRG,2023548.66,745402.99,,,,,,N,,,,,23,23,,x
360,CFFF,W-33,W-033,1603115,W-33-2023-Q2,,4/14/2023,14 Apr 2023,09:12,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-005,WG,SHEALY,SW8260D,5/4/2023,NA,N,DILUTION,,,,YD14034,,5,1686804,127-18-4,Tetrachloroethene,Y,150,150,ug/L,5.0,2.0,5.0,5.0,YES,Y,,,H,5.0,2.0,5.0,ug/L,,150,150,ug/L,TRG,2023548.66,745402.99,,,,,,N,,,,,150,150,,x
360,CFFF,W-41R,W-041R,1604013,W-41R-2023-Q2,,4/14/2023,14 Apr 2023,10:11,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-006,WG,SHEALY,E300.0,4/21/2023,NA,N,INITIAL,,,,YD14034,,1,1686807,16984-48-8,Fluoride,N,< 0.10,0.1,mg/L,0.10,0.025,0.10,0.10,YES,N,,,U,0.10,0.025,0.10,mg/L,,,,mg/L,TRG,2023252.59,745372.89,,,,,,N,,,,,0.1,< 0.10,,
360,CFFF,W-41R,W-041R,1604013,W-41R-2023-Q2,,4/14/2023,14 Apr 2023,10:11,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-006,WG,SHEALY,E353.2,4/14/2023,NA,N,INITIAL,,,,YD14034,,10,1686808,NO3-N,Nitrate as N,,17,17,mg/L,0.20,0.10,0.20,0.20,YES,Y,,,,0.20,0.10,0.20,mg/L,,17,17,mg/L,TRG,2023252.59,745372.89,,,,,,N,,,,,17,17,,x
360,CFFF,W-41R,W-041R,1604013,W-41R-2023-Q2,,4/14/2023,14 Apr 2023,10:11,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-006,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686809,127-18-4,Tetrachloroethene,Y,120,120,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,,1.0,0.40,1.0,ug/L,,120,120,ug/L,TRG,2023252.59,745372.89,,,,,,N,,,,,120,120,,x
360,CFFF,W-41R,W-041R,1604013,W-41R-2023-Q2,,4/14/2023,14 Apr 2023,10:11,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-006,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686809,156-59-2,"cis-1,2-Dichloroethene",Y,2.0,2,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,,1.0,0.40,1.0,ug/L,,2.0,2,ug/L,TRG,2023252.59,745372.89,,,,,,N,,,,,2,2.0,,x
360,CFFF,W-41R,W-041R,1604013,W-41R-2023-Q2,,4/14/2023,14 Apr 2023,10:11,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-006,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686809,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023252.59,745372.89,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-41R,W-041R,1604013,W-41R-2023-Q2,,4/14/2023,14 Apr 2023,10:11,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-006,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686809,79-01-6,Trichloroethene,Y,4.7,4.7,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,,1.0,0.40,1.0,ug/L,,4.7,4.7,ug/L,TRG,2023252.59,745372.89,,,,,,N,,,,,4.7,4.7,,x
360,CFFF,W-42,W-042,1603116,W-42-2023-Q2,,4/14/2023,14 Apr 2023,11:25,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-009,WG,SHEALY,E300.0,4/21/2023,NA,N,INITIAL,,,,YD14034,,1,1686811,16984-48-8,Fluoride,N,0.63,0.63,mg/L,0.10,0.025,0.10,0.10,YES,Y,,,,0.10,0.025,0.10,mg/L,,0.63,0.63,mg/L,TRG,2023203.32,745072.35,,,,,,N,,,,,0.63,0.63,,x
360,CFFF,W-42,W-042,1603116,W-42-2023-Q2,,4/14/2023,14 Apr 2023,11:25,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-009,WG,SHEALY,E353.2,4/14/2023,NA,N,INITIAL,,,,YD14034,,2,1686812,NO3-N,Nitrate as N,,2.5,2.5,mg/L,0.040,0.020,0.040,0.040,YES,Y,,,,0.040,0.020,0.040,mg/L,,2.5,2.5,mg/L,TRG,2023203.32,745072.35,,,,,,N,,,,,2.5,2.5,,x
360,CFFF,W-42,W-042,1603116,W-42-2023-Q2,,4/14/2023,14 Apr 2023,11:25,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-009,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686813,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023203.32,745072.35,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-42,W-042,1603116,W-42-2023-Q2,,4/14/2023,14 Apr 2023,11:25,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-009,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686813,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023203.32,745072.35,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-42,W-042,1603116,W-42-2023-Q2,,4/14/2023,14 Apr 2023,11:25,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-009,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686813,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023203.32,745072.35,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-42,W-042,1603116,W-42-2023-Q2,,4/14/2023,14 Apr 2023,11:25,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-009,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686813,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023203.32,745072.35,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-43,W-043,1604015,W-43-2023-Q2,,4/14/2023,14 Apr 2023,09:06,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-004,WG,SHEALY,E300.0,4/21/2023,NA,N,INITIAL,,,,YD14034,,1,1686814,16984-48-8,Fluoride,N,< 0.10,0.1,mg/L,0.10,0.025,0.10,0.10,YES,N,,,U,0.10,0.025,0.10,mg/L,,,,mg/L,TRG,2023600.12,745904.31,,,,,,N,,,,,0.1,< 0.10,,
360,CFFF,W-43,W-043,1604015,W-43-2023-Q2,,4/14/2023,14 Apr 2023,09:06,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-004,WG,SHEALY,E353.2,4/14/2023,NA,N,INITIAL,,,,YD14034,,5,1686815,NO3-N,Nitrate as N,,8.4,8.4,mg/L,0.10,0.050,0.10,0.10,YES,Y,,,,0.10,0.050,0.10,mg/L,,8.4,8.4,mg/L,TRG,2023600.12,745904.31,,,,,,N,,,,,8.4,8.4,,x
360,CFFF,W-43,W-043,1604015,W-43-2023-Q2,,4/14/2023,14 Apr 2023,09:06,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-004,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686816,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023600.12,745904.31,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-43,W-043,1604015,W-43-2023-Q2,,4/14/2023,14 Apr 2023,09:06,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-004,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686816,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023600.12,745904.31,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-43,W-043,1604015,W-43-2023-Q2,,4/14/2023,14 Apr 2023,09:06,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-004,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686816,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023600.12,745904.31,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-43,W-043,1604015,W-43-2023-Q2,,4/14/2023,14 Apr 2023,09:06,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-004,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686816,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023600.12,745904.31,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-44,W-044,1604016,W-44-2023-Q2,,4/14/2023,14 Apr 2023,12:26,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-010,WG,SHEALY,E300.0,4/21/2023,NA,N,INITIAL,,,,YD14034,,1,1686817,16984-48-8,Fluoride,N,< 0.10,0.1,mg/L,0.10,0.025,0.10,0.10,YES,N,,,U,0.10,0.025,0.10,mg/L,,,,mg/L,TRG,2022950.11,745579.89,,,,,,N,,,,,0.1,< 0.10,,
360,CFFF,W-44,W-044,1604016,W-44-2023-Q2,,4/14/2023,14 Apr 2023,12:26,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-010,WG,SHEALY,E353.2,4/14/2023,NA,N,INITIAL,,,,YD14034,,2,1686818,NO3-N,Nitrate as N,,2.6,2.6,mg/L,0.040,0.020,0.040,0.040,YES,Y,,,,0.040,0.020,0.040,mg/L,,2.6,2.6,mg/L,TRG,2022950.11,745579.89,,,,,,N,,,,,2.6,2.6,,x
360,CFFF,W-44,W-044,1604016,W-44-2023-Q2,,4/14/2023,14 Apr 2023,12:26,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-010,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686819,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2022950.11,745579.89,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-44,W-044,1604016,W-44-2023-Q2,,4/14/2023,14 Apr 2023,12:26,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-010,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686819,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2022950.11,745579.89,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-44,W-044,1604016,W-44-2023-Q2,,4/14/2023,14 Apr 2023,12:26,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-010,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686819,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2022950.11,745579.89,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-44,W-044,1604016,W-44-2023-Q2,,4/14/2023,14 Apr 2023,12:26,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-010,WG,SHEALY,SW8260D,4/26/2023,NA,N,INITIAL,,,,YD14034,,1,1686819,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2022950.11,745579.89,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-46,W-046,1603117,W-46-2023-Q2,,4/14/2023,14 Apr 2023,12:34,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-011,WG,SHEALY,E300.0,4/21/2023,NA,N,INITIAL,,,,YD14034,,1,1686820,16984-48-8,Fluoride,N,< 0.10,0.1,mg/L,0.10,0.025,0.10,0.10,YES,N,,,U,0.10,0.025,0.10,mg/L,,,,mg/L,TRG,2023494.46,745154.59,,,,,,N,,,,,0.1,< 0.10,,
360,CFFF,W-46,W-046,1603117,W-46-2023-Q2,,4/14/2023,14 Apr 2023,12:34,N,,,,WG,2023-Q2-GW,,,YD14034,LB,YD14034-011,WG,SHEALY,E353.2,4/14/2023,NA,N,INITIAL,,,,YD14034,,5,1686821,NO3-N,Nitrate as N,,8.2,8.2,mg/L,0.10,0.050,0.10,0.10,YES,Y,,,,0.10,0.050,0.10,mg/L,,8.2,8.2,mg/L,TRG,2023494.46,745154.59,,,,,,N,,,,,8.2,8.2,,x
